Custom_PC1,Custom_PC2,label
-3.080206528887788,1.868308978634449,1
-5.653066213034533,2.5978892881410647,1
1.4872571498864127,1.1419779750210783,1
-1.0451305765501644,0.9846042641835934,1
-1.9177329317567176,1.4601033139807513,1
0.5206063377519937,3.7743964016291653,1
-0.3109604561546294,1.6618897285984024,1
-2.0330468729989444,1.5758183338714917,1
-1.0870041251398794,1.8677073518143306,1
-4.554985242264853,2.5165169041889968,1
-4.448405650991183,2.177640746983956,1
-5.132851939005333,3.1361351040475145,1
-3.785979038717885,1.5244635882992685,1
-3.0627328136648484,1.7018907291409295,1
-4.157621307267368,1.5542779863366691,1
-2.378660948547711,0.5031065174918601,1
-3.7082001932641386,2.4056534667972653,1
-3.2160003208815495,1.3735547736573135,1
-0.4027326721663924,4.049169012122471,1
-4.821178658481444,2.3757028105507105,1
-4.232614939593588,1.6612656194200828,1
-5.072635424288477,1.9756972584373522,1
-4.614392242265387,3.142530069777668,1
-4.534101770791442,2.3929751266813963,1
1.0667195984312297,0.15244753882070566,1
-1.9834921101777987,0.2831565004268311,1
-0.988264064743464,1.534414279345976,1
-3.5419492643287662,1.7506421988733853,1
-4.555938765248066,1.767619527508908,1
-3.868761629097652,1.451070917554859,1
-4.602832092812018,2.2189642138337655,1
-4.9313467035933956,2.2566232421782706,1
-1.7035148341385875,1.9749830838534888,1
-4.339460298365663,1.978517746670027,1
-4.495711037530038,2.219100101814769,1
-1.4330658837991028,0.7034279641331979,1
-1.1156275724996751,1.638469687755789,1
-4.912990016679787,1.8433388196774434,1
-3.7485369437302243,1.7003819417598562,1
-3.289702133885647,1.2290246831951106,1
-3.965760687393575,2.2856161755857367,1
-4.176539223836673,1.9790346616017322,1
-4.1834767530177235,1.710621246589686,1
-4.3682632270064286,1.4553245165787763,1
-3.2224979442292514,1.044013297813934,1
-2.836021967764844,1.834805380419257,1
-4.561282991772957,2.3674817679992017,1
-4.437282610235484,2.2406360711408992,1
-5.166425641360805,2.4458253350636743,1
-5.04728862510886,2.08647564534126,1
-0.2626405213754715,0.17095163158374854,1
-2.1532550652662166,0.7836966267828296,1
-4.906906967522538,2.1555791982680725,1
-5.880048393725963,1.7839425579723942,1
-5.977286498316249,1.567442854072274,1
-4.561978921325474,1.4826300599517834,1
-1.5461496087475162,1.046398572570595,1
-4.357278374017861,1.4198187767057309,1
-6.259573645843904,1.7859183732322723,1
-2.1856944692066262,1.8664834987376506,1
-0.9482812180574843,0.6004784209998906,1
-5.5504517931586275,2.2693523324913305,1
-5.839941274274032,2.2167834956497705,1
-3.9446737817499944,0.9687568845962127,1
-2.5326523619074988,0.4610582493760977,1
-5.925397658863427,0.2861019195078256,1
-5.190754452246827,-0.4038609358896279,1
4.4688956496291565,0.5173900959235953,1
4.073735885575405,0.5563228587569055,1
4.208464352628025,0.8149313160007146,1
4.304271882960597,0.8510508097956803,1
3.8244635686310278,1.1975391355398528,1
4.863363677674186,0.3839908217260731,1
3.590316440285181,0.7619047477864761,1
3.8906079719610984,0.39952179985819414,1
3.8440156189791272,1.0550648726894682,1
1.8583900957958321,0.8749507254128522,1
3.9155240687812407,0.9683510722320204,1
3.9000421331842396,0.15681110082292665,1
4.253735723793061,-0.002421455663383476,1
3.2788414737056755,0.19496533148219125,1
3.490669011661388,1.0863839750601032,1
4.659162884022331,-0.15150804257697537,1
3.2455131039399214,0.3170763796785221,1
3.5458332080899297,0.7088082187132576,1
4.182344653371809,0.06743665524744352,1
2.3298948497294574,0.8419209239445438,1
3.068766790869842,1.3766721500108463,1
3.065638284832252,0.8317218800847698,1
0.9623218037064488,1.8910612009639827,1
1.1129587848690279,1.1356262623641067,1
3.5230551377803234,-0.008862011266057178,1
0.9766570456702088,0.6420118753559672,1
1.9303734862872695,0.5832207730199066,1
0.2961628541559268,2.1303646336496227,1
0.25043433775868257,1.9103017649009006,1
-0.7462904926642434,1.9503933180523458,1
1.3549958293004967,2.0197600216857334,1
2.5897624754581963,0.17897006168417168,1
1.9015397403295358,0.45648687873060995,1
0.9357648312469531,1.2467763058555574,1
-0.08960229162429802,1.3403158304928429,1
-2.01353655736956,1.9070955348958625,1
-0.027228874536837932,1.160520879078833,1
0.6278911608566642,0.7610620317930665,1
-0.33390785858907474,1.505766805165825,1
2.3690872783356416,0.7542351279070807,1
1.1811883824360325,0.15942045057053736,1
0.5403156527646463,1.2298793706467122,1
0.22425433267750142,2.2220297765158685,1
1.7391340425392114,0.5672706840748225,1
0.03171793063751935,0.17979284292207287,1
1.389361194728772,0.6793951815906575,1
-1.3604720873420113,0.3584967458020057,1
-0.8019310414536961,1.294164745690493,1
-1.8890565246764552,0.7020592368511344,1
0.03429890240947502,1.6413370453858627,1
-3.3935678710763137,1.2371129217316295,1
-2.9401343683176058,1.2396586286641564,1
-3.2264158041692887,2.126565860766569,1
-3.3191370260496713,2.1916537948848003,1
-3.157192359444144,2.1146047431884707,1
-1.3004772004295648,1.278419344479065,1
-3.0448618648384773,2.212751069380297,1
-3.0545640069704603,2.262995665813588,1
-4.610646366467337,2.6227888644040074,1
-5.397386880209952,2.903686048826463,1
-2.1255838900349953,1.5658387323507843,1
-0.5113365708534033,-0.5892347668355998,1
1.1055513736454663,1.3328904771090158,1
-1.7878802541407066,1.7244522562518023,1
-2.079497438390964,1.7879100766909526,1
-1.0316755712921466,1.804026588531557,1
-2.3941441520948463,1.6868911826166997,1
-3.7938373659573545,1.5842224745566507,1
0.3817639843115162,0.9783101201485384,1
-2.7479116505632115,1.9943386020022131,1
-2.9076402525389464,1.5537929293981911,1
-4.458411386714224,2.2005681302594646,1
-3.6699719982526884,1.7688346919855145,1
-5.465742385544609,2.706453453767276,1
-0.24481114282195032,0.21834699941641988,1
-1.8706396354394552,0.27713475723231523,1
-3.0655092836480784,1.3285004522116703,1
1.202005089291253,0.5461276972899625,1
-4.20624159781736,1.4630490582299913,1
-5.127907944802706,2.492243404809552,1
-3.855882873369332,2.3270734198957914,1
-4.4150987699564315,2.154365209240327,1
-4.877658414843283,3.0605439939588512,1
-3.697384159541541,2.479400909432057,1
1.256956766131644,0.3732059466285501,1
-1.9701619257018481,1.8308045308350536,1
-4.363507442614981,2.431326897407732,1
-4.382390982796442,2.089269763396938,1
-1.9481004504388806,1.7687993418982084,1
-4.016862949664501,2.724753457483463,1
-4.6505306887094,2.2058581979236513,1
-4.661962297922464,2.508904523437432,1
-5.13665161302957,2.897209078005968,1
-5.136671548851392,2.846071296400815,1
-4.840795487102256,2.7894779897857274,1
-5.528443581803071,2.6462230392045405,1
-1.8009884010927042,0.7906094811880444,1
-4.819916835241363,1.6187309564693289,1
0.43625807446677306,0.7643453229942668,1
-0.6203340932313939,1.6826390912177063,1
-2.99847224867919,1.6603560854098587,1
-3.4803092913464924,1.789341189114684,1
-5.029986591181318,1.8367199189298071,1
-4.94802670011239,2.4721117457766746,1
-4.689581733394634,1.7712634557716438,1
-4.607203461710709,2.4931696564879045,1
2.3693136204998195,-0.1443445941817342,1
-0.0043955176088946385,1.8026097851531289,1
-4.163789287926336,1.87253012045907,1
-4.144705064929815,1.4676854225109774,1
-4.169608647624443,1.1350025562537358,1
-4.835076079609481,1.3724460481452867,1
-1.9006657157036686,1.157713011254096,1
-5.487656983465128,2.603580054206706,1
-3.801858177108871,1.4323327035334004,1
-4.330300870052012,2.127320596444769,1
-3.718007361676631,1.5010700267662058,1
-4.105564712826104,1.8946167179695153,1
-4.949143703571324,1.7051851318784097,1
-5.116958655285021,2.092189882182731,1
-4.5856278830442,2.2818213199319852,1
-4.912958001823868,1.477928125944582,1
-5.135957188745418,2.2385438539037534,1
-5.11972856459808,2.160827642369649,1
-6.442444344460262,1.8705429400866485,1
-6.2819571606896085,1.0215057208759932,1
-1.853415691456426,1.1099972723833158,1
-5.3704687578149715,2.5834997171580536,1
-3.128289403046146,0.933670258939492,1
-1.4882170008883973,1.5923667721675887,1
-3.8987509175042225,0.9578657656606216,1
-5.114103738574534,2.3155866650389614,1
-1.9074963416924389,1.3483412481090444,1
-4.425128933448486,0.6268077836378753,1
-3.820457476442664,0.694300592740063,1
-3.7275851453106132,0.6801491747273529,1
-5.065785658339717,0.596556747675347,1
-3.838523314341509,-0.1963806564782871,1
4.7388572495469,1.0140649427967268,1
4.366645880305575,1.008208958013514,1
4.157833772771157,0.8037918649241791,1
5.757157195815025,-0.10412704153478461,1
4.766046815798277,0.5832165982788949,1
1.5693207404705,0.7630653712203137,1
3.6573226072298466,1.4004196628458512,1
2.764349408077471,1.3164296030200977,1
1.292669547224278,2.3332993692826554,1
4.9734972840498495,0.27483430012984267,1
1.7018782477611103,1.3204231467586542,1
5.731070177341868,-0.2289375811611937,1
3.0126023481373205,0.7254338364468008,1
4.440972885621635,0.48197828433376794,1
5.032636581278474,-0.2949131100287783,1
5.886126099205893,-0.1292673609528745,1
3.5694294043200876,0.39701142567048775,1
3.4828775626020647,0.8102766033363482,1
2.270774122374972,0.6914712795194439,1
2.6273918897227437,1.144735704822331,1
2.591354693110581,1.1894973809286804,1
1.131234911071918,1.2621326646960895,1
2.708307985382695,1.6645619283925457,1
2.525486123692642,1.2294601765250288,1
2.123171280023103,0.988276540892386,1
3.8662921035252333,0.20344555915984305,1
2.2667206356386163,1.0695902507468176,1
1.978002722515271,0.7945717741991055,1
2.1263325700544202,0.7814587194687083,1
-1.8508584636238978,1.6267913326828574,1
2.0476753704675223,0.3913542261540935,1
0.3922653363319741,1.0663440465570777,1
3.132805591632641,0.27409153007365833,1
0.7341311792915561,1.0749366496106567,1
2.1447346985815754,0.5324629417245303,1
1.7271168419641394,1.6207622201682588,1
3.51852918622873,0.09713572495391477,1
1.9634146040312468,0.6165945889334891,1
-0.6500291680768058,1.535379442304787,1
-1.4660631555374013,2.3079356133390485,1
1.7136009137079893,1.2178316373937286,1
-1.9748014159959995,1.6694540993798805,1
-2.588391254953293,2.2842868949006285,1
1.2878553354102462,0.43760624418984656,1
1.544874272411965,0.29903521308006853,1
-0.3011722691168269,2.1205013972526423,1
-0.4161445669223071,1.4638531397644357,1
0.8367022022971391,0.9871880069964122,1
1.7820230302141689,1.8625974784897257,1
-3.033203939545669,1.8160525109470351,1
-1.4745935906261491,1.6478489682479176,1
-1.9138016798916109,0.5272543663030972,1
-3.848749115835333,1.3998218719827489,1
-0.7072099266249641,1.8276479541603172,1
-2.312582571004385,1.9062957936777134,1
-4.3719654874509635,2.662017039839866,1
-3.5584648426597245,2.113190425349654,1
-5.127499060654503,3.0987104416781013,1
-1.593558818051325,1.0722232411118082,1
0.41289043806107506,0.6599596040568088,1
-1.8162753994944452,1.4530734956044709,1
1.6388423285000437,0.594373426989056,1
0.7807379004966598,1.6722521169000977,1
-1.704966332731105,1.697314967261545,1
0.16929322755807785,0.8926775294207757,1
-1.5183336095122688,2.0346489926041333,1
-2.3538505718833607,1.8147158674597461,1
-2.618864213725249,2.1438833382079903,1
-3.8056712025256028,2.209424802287285,1
-4.474207536229915,1.5173928640861631,1
-2.9611022158821174,1.7571093447811108,1
-4.694582687199277,2.1714600112887363,1
-4.350938032051333,2.502500821536205,1
-5.100922301750248,2.8448487706530177,1
0.5645558110179777,-0.5313688035930384,1
-2.2910312018500494,1.234159948243928,1
-2.3803151770847557,1.9949687443209103,1
-0.14942898735721086,0.46865368745361236,1
-2.767175994574135,1.7896267992753243,1
-3.4686415123604273,1.3642665974056574,1
-3.7363337815714925,2.175784573828819,1
-4.2318503331270785,1.752693671568592,1
-4.889645301514823,2.694983796319784,1
-4.182387069660929,2.2575416879103125,1
-2.4239617341169213,1.8018346971365853,1
-3.61947837837414,1.6186073966654568,1
-3.2993279801934277,2.304844314116949,1
-3.09899875326955,1.13650594787182,1
-4.237171709669697,2.4459687558676153,1
-2.6189506885394245,1.2701383339011008,1
-4.514652679766479,2.221859246317069,1
-0.6572090486191927,3.4182325528157778,1
-4.444335857075596,2.1599366077349447,1
-3.3161465891467303,1.3163544002619554,1
-5.30606652666372,2.8956360538221166,1
0.7838698104405625,0.42782308313200895,1
-0.9645177420791851,1.3573021329876365,1
-0.934516593549727,0.11138442620237875,1
-2.530799631902983,1.8236582891323143,1
-3.761038170387606,0.8375079007511018,1
-1.385478403329971,2.157180725820765,1
-4.893791989678525,1.8783583927651875,1
-5.043679574977739,2.32605698011517,1
-4.74020876551734,1.9514685857586873,1
-4.83074884430965,2.4588202263807335,1
-5.182567504171671,2.9039697452107145,1
-5.2008422314099105,2.626424153567275,1
-1.03488841561775,0.4161288375950577,1
-0.48055010262151565,1.3306711296593268,1
-4.004485549386851,2.1154025092724065,1
-4.07425924206263,1.6519973202740577,1
-5.3031527490731865,2.459194877421667,1
-6.230119629865172,-0.41212207278223895,1
-0.24333057766617283,-0.1340182959942973,1
-4.4598082892386985,1.419715249136896,1
-3.2686836652792475,1.5571258139156228,1
-4.159141542500452,1.8326815936911325,1
-4.722595693512519,2.160085535833771,1
-4.9127470525831285,1.7705339134553846,1
-4.834620553107589,2.7455307144044987,1
-4.862101466798727,1.9227232355177566,1
-5.0484478352016176,2.795856634712861,1
-2.1453609701774083,0.8785122649083879,1
-5.531634094389186,1.1253942100467804,1
-5.346083312453416,2.38843481514993,1
-5.238397296866809,2.4114202041261796,1
-4.393548215311173,1.4548710198186348,1
-6.0291298928082195,1.7771810493806643,1
-0.062037968056457504,0.2641161437805149,1
-4.654387599885099,1.1094220953989025,1
-4.324509410154007,0.9352319163304846,1
-1.583246784421587,1.354243834373695,1
-2.6522570953041664,1.174194915732079,1
-7.300606787618758,1.1548452842723451,1
-1.363721390377528,0.02186656394124105,1
-3.9045191343342998,0.4997430747653586,1
-1.6814951854622817,-0.11222283920769308,1
-4.480934260322845,0.37483960307833525,1
4.953126435139559,0.3635955911862413,1
3.6614387641353514,1.2687745999611448,1
4.01834702261348,1.3556889117428221,1
4.3466649632438665,0.8987742198867286,1
5.057166975668573,-0.07638442195061954,1
5.282603336210157,0.3417018611981365,1
3.648685708989209,0.9555332930535375,1
4.245304965454437,1.1173413471733067,1
3.5282381068139794,0.9312018939723011,1
3.5018884019204917,0.5465537641992548,1
3.91627797884806,0.6945993592835982,1
4.102349599883593,0.5336412673830285,1
2.065609838331413,0.7238833635734989,1
1.9559530673573984,1.266130611947889,1
3.6628487807636803,0.3664470256452806,1
4.325513403760481,0.008624330874554536,1
2.317376409392328,0.49753568558287686,1
2.006129969192201,0.6546561571467998,1
3.2188602006829883,0.8862317863393863,1
1.9528327399125727,0.8424455874321611,1
1.398623805782084,1.2421425934303358,1
1.3235582088299338,1.9006231228416577,1
4.539464636022321,-0.19764931042438905,1
0.4277255486930803,1.4200411818400873,1
2.9016701450544953,0.4716024974060074,1
1.562027745683446,0.9925879401042822,1
1.2034183919106596,1.3448537783555816,1
-0.9368070294390091,1.2210019290568428,1
-0.5818192046492955,1.5562245882871781,1
-0.7211160931626962,1.6952195421528298,1
4.900093876700106,-0.04737303728316863,1
0.9738793495586865,0.774916093290523,1
0.8536150086332522,0.7171555058899276,1
0.4429320648187141,1.483322278378984,1
-0.47419398290322917,1.641211561001037,1
-0.5892338757743643,2.043192535552947,1
1.1719326616404033,-0.38290494916509354,1
0.8338330540426846,1.2353099635150115,1
-2.6037572373176157,1.249483878281489,1
1.687168627651978,1.0271033045909959,1
3.804356320311643,0.7010051133244556,1
-0.11304152791355529,1.910377316881334,1
-1.7223120659539073,1.3219282882553436,1
2.583793297130249,1.187699816641638,1
0.13419903064675473,0.8188082644296685,1
0.5503346608717671,0.6445290890101958,1
-3.334205374413259,1.3200532187735912,1
2.0980223535111104,1.6603557921343002,1
0.8435324934334277,1.797496057759854,1
0.12073860078092888,1.4129486320505757,1
-2.418182984662424,1.818940216481513,1
-0.08680118437556929,3.7680947738890307,1
-0.22009814570800604,1.880474241620321,1
-2.5532314950180433,1.6303220041943371,1
-4.49485608711602,2.743460930527276,1
-1.6362363244595022,2.686549803300992,1
-2.5775253764302355,1.4660090053534807,1
-3.680504709466766,2.1823130244496802,1
-4.512831587579149,2.443746673794637,1
0.45800824577294863,0.5492269774593069,1
-0.27234009184847197,1.3320616432554528,1
0.6280145891691806,1.0927604160236957,1
-1.316152075528471,1.0340797095076997,1
1.3041362849458917,0.36021413873978153,1
1.3678789858047897,1.6932079686659334,1
0.6341179198046927,1.5165864924268506,1
-1.9445785744347444,1.9198574906174424,1
-1.9374894012834274,1.6283850598628562,1
-3.461928156265968,2.1298688634785923,1
-4.0617783056713375,1.8966102584776208,1
-3.1460431764816628,1.9964284633491987,1
-4.235278252004037,2.338056496844015,1
-4.635554579575232,2.4857465378357366,1
-5.25297249696526,2.582772802377478,1
-0.6716765963126771,0.43443222939093346,1
-1.12658291897909,0.3845050684083951,1
-0.9621182698363661,0.3313066098520677,1
-0.48466855110760765,3.102156742291305,1
0.7938469213555834,0.7995388306631717,1
-0.5075563251561357,0.1612952452072869,1
-1.846664501121886,1.7838121788158061,1
-4.061714782022799,2.2841627471823718,1
1.2640367082599835,0.07367853227985735,1
-3.682375428142995,2.0191909042522944,1
-3.912021547525375,1.5700409416908991,1
-3.8067171590849567,2.2895867772347307,1
-4.176199479756541,1.6799701515897991,1
-4.88527818174354,2.1669949405957203,1
-3.524017995576923,2.292813686110021,1
-4.331842992199144,2.8077730535330487,1
-4.703653932168506,2.48988116171555,1
-4.690220957965668,2.7191071107028795,1
-4.251016246986978,2.3127518320477445,1
-4.600763459026522,2.1049777941664622,1
-4.767558092496573,2.624562239153264,1
-0.5010611385706452,0.4905768166093536,1
-0.41206102142112766,0.6744982328452925,1
-0.3131086740253187,1.0227108038499446,1
-0.9972998975905157,0.1381211114892329,1
-3.5452340050150073,1.9524019824665746,1
-3.870657799509065,1.4609869898086807,1
-3.478529706084626,1.8437472347618387,1
-4.58687163885734,2.2683943438371648,1
-4.765032500111751,2.112828936246983,1
-4.350081471648479,2.6562260400014632,1
-5.080646728168666,2.2888961529116,1
-0.5338824752723288,0.37172612668652655,1
-2.7676501930724196,1.215123485015493,1
-0.9400568863925224,1.4422085225262664,1
-4.5266436796530245,2.8163399038987253,1
-5.187412719021276,2.5317902584836585,1
-4.4464182512368255,1.7993271662866956,1
-4.750070634728514,2.006227718127695,1
-3.2451681730103674,0.7931771747475945,1
-3.5955164766294225,1.577613165970879,1
-2.500094560808592,1.5394587919638254,1
-5.1972998481943,2.0823466745916335,1
-4.679330691252397,2.0617184005047298,1
-5.530753555402036,2.8433770599548813,1
-5.565533751792412,2.5695605051867627,1
-4.093795661916198,2.081369179024838,1
-4.589891182099901,2.294121161325084,1
-4.0163933704598636,1.356381710009279,1
-4.877389740435653,1.5207619062244013,1
-1.285890163186184,2.1368656229394296,1
-4.784456909485633,1.6960195187106624,1
-5.048532066754507,2.7230178281786444,1
-1.118987953581886,0.3902828024036507,1
-5.264365697900067,1.3733705642238054,1
-1.4231675430105097,1.0431809920507997,1
-5.754897040716983,2.006785647763122,1
-1.6244687623939402,1.2497108408312103,1
-2.4801248841036125,0.7337664873839015,1
-3.5668046602721404,0.6831026518415478,1
-3.60819626088798,1.2882748606556222,1
-5.086332115657102,0.28985002436568125,1
-4.536787589725009,0.4717079500961489,1
4.107974166526573,1.1180972034774042,1
4.476565880028673,0.11001781657950409,1
4.0618896843838215,0.3412598933998737,1
3.709664228693958,0.8928704467397902,1
3.8981908788351767,0.6036184287042685,1
4.355651596137082,0.627885973852857,1
3.417256143196764,1.3752978796598574,1
1.9452941900554752,2.090225283561219,1
3.9600897701441915,1.2319113117797362,1
4.583416513631648,-0.13917876985477676,1
4.416210986394175,0.3253833965971141,1
4.493567286203201,0.004260089522603037,1
3.9350144647582606,0.3467418091732881,1
4.639485867394893,0.008380335565903091,1
3.3503981128695486,1.5579374436815032,1
4.45946007557628,0.42307544273531766,1
3.6500072257349565,0.41075252191648465,1
2.996129297869632,0.7703536189024922,1
1.4621094297210893,0.6332772489777779,1
0.4389559091063679,1.1159047261800876,1
0.5395762075187379,0.7268353636493989,1
-0.044430202223193896,1.4662976101291103,1
1.838222402850959,1.5746751340481306,1
3.4619552393251314,0.0036941008544757303,1
3.324613383157871,1.1912760783452958,1
-0.7814232958327098,1.425426038453368,1
3.0221059380190445,0.21537306402585485,1
1.0439474875004882,1.2955159296939702,1
1.2192648140301248,1.1974988346013555,1
2.486723955690708,0.7540674901943927,1
-1.8972018770598635,1.6864974578585603,1
1.8227483523127437,0.7672015365619074,1
2.8567231648131255,0.4412506011416267,1
0.44463083982573864,0.3668171969853626,1
0.6187703376728255,1.9261102855978989,1
-2.0045079423067538,2.264874773495345,1
-2.0113965492785084,0.23348899829955244,1
2.6345254531535653,0.3533083620540759,1
2.825701432737699,0.5567009876574212,1
1.4084022036637207,0.5786643972572018,1
1.478351021040518,1.2505110009287466,1
-0.5552078601008354,1.4940796296541927,1
-0.8930036005143541,1.839360790293913,1
-3.3764465728650466,2.290826527015355,1
-1.3705187235685836,0.007299671432824393,1
0.3591410778762496,0.6261526866230582,1
-1.6431167518142282,1.7006710297833119,1
1.1978552930697501,0.24019540952058324,1
2.2127042437852964,1.53870336861041,1
-3.3889512905899726,1.7406126249158187,1
1.814871411901796,1.5388970805801865,1
-1.3197159491732045,2.144449008069572,1
-3.106031912340864,2.115760958345196,1
-1.8580152442904443,1.6993021273841957,1
-3.12609631889806,2.073592619450783,1
-1.8456632331521519,1.8562607193888183,1
-3.4835721114874767,2.190629700815501,1
-4.602453199666521,3.035163489614854,1
-4.635822910420931,2.525555884392326,1
-1.3864887892473978,-0.17589180479094918,1
-0.8177609061666069,0.8587554326730217,1
-1.1541097400375886,0.12242940014983063,1
-3.1638611360387348,1.4686493792323836,1
1.4709688182174592,1.258890117054388,1
-2.1099002457185327,1.956893950644624,1
-1.4873991073097843,1.8776107665906556,1
0.05713045832152465,2.1064111040857925,1
2.6996567576892376,1.0358934681663894,1
-3.5783642777500746,2.263179767567988,1
-3.7503858411223248,2.0293261330376056,1
-2.9377489951966393,1.9479222658204238,1
-4.514317377757375,2.3690118211735385,1
-4.746981591094361,2.530741973036463,1
-4.888884171742787,2.5978835719874507,1
2.1465919453889497,0.2728934958578295,1
-3.5654467941492065,0.8027165479856636,1
-1.0046525683887222,0.47188250737073273,1
-2.480304437604927,1.6948545110122584,1
1.3891159615297082,1.6463460790347175,1
-0.6045027130845768,0.1891995578906636,1
-4.047590860604543,2.625949267733239,1
-3.805815431555984,2.277877915641758,1
-4.2828240552476124,2.2439376472679524,1
-4.127656473151238,1.6729148095112985,1
-1.2566283627621027,1.2373933827863295,1
-2.191810479310661,1.203627342986862,1
-3.7084843362846462,1.8156873473138484,1
-3.2818552317066234,2.183569506963149,1
-4.258775713386664,2.11801952394532,1
-3.0428892107563468,1.7835921679678168,1
-4.748059966001618,3.055352018860938,1
-4.068998903470621,1.9425809698082057,1
-4.673628922890476,2.3408332611566665,1
-4.940928641627432,2.7894245643287885,1
-3.619962194778567,1.967920231175545,1
-4.922076864038146,2.415591236318547,1
2.4860830508459646,-0.13777633807872197,1
-4.396824092189097,1.1805311202943214,1
0.47236811285534736,1.280806622349208,1
-1.22932921779174,0.9318559478373674,1
-3.954070575052767,1.3847845586512164,1
-3.9704620270565796,1.9783614915838774,1
-4.41815598178342,2.417517796774958,1
-4.53122771596256,2.4534662182048903,1
-4.230181075989988,2.6991912199722767,1
-4.952342796892688,2.2776183572618067,1
-4.63193112853123,1.9783233359850514,1
-3.1058211631872106,1.3283672424762685,1
-4.105756282634652,1.7221710669759487,1
-4.626188825875362,1.2395671569220803,1
-5.103241834073882,2.6511766653091815,1
-2.825241594769492,1.1427700746656853,1
-4.8467836992012145,2.624996695286614,1
-4.922794565935542,2.562631071974156,1
-0.870391149911423,1.492084553762893,1
-3.533700112850378,2.1479543316700394,1
-4.540313615249797,1.3235420332099888,1
-4.596730434878157,1.8200183848508462,1
-3.2027641583851527,1.8980426352500972,1
-5.054716382803329,2.854775059613177,1
-4.857738886206563,2.204760700524184,1
-3.4447382118646814,1.4509321353721014,1
0.6588463273378533,0.12920102399191397,1
-3.9958351425631338,1.8807734048958078,1
-1.4532127281178087,1.5560329972907123,1
-4.979952085024414,1.2856144358592845,1
-2.6566854700604,1.370342132328093,1
-5.045955825806575,0.6456032973566038,1
-0.4487473160087584,0.21894301964261365,1
-1.88203657649577,1.1473663012831954,1
-3.754826244712278,1.3809963310375264,1
-1.4839003571294667,1.5363692555081305,1
-1.9256176270070755,1.1361897756908108,1
-2.802022969616538,1.1249165912084182,1
-3.72699777731819,1.7377768089950516,1
-3.2737581234974247,0.7772381655752931,1
-2.681891239877023,1.040722280607538,1
-5.093913502368732,0.737042867030783,1
4.664871061211522,0.1444845289833213,1
4.044709212821126,0.7125145016054643,1
4.790136707455899,0.25432393653307034,1
4.797705577071998,-0.08125885721862444,1
3.8348369123949433,0.4067745679108563,1
3.474972002298728,1.4453167618728853,1
3.8957634564792274,1.2237447307542706,1
2.592950283750169,1.7600180729899628,1
0.9657323442296611,1.6659588997466253,1
